"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Apr 30 02:42:18 GMT 2024","Tue Apr 30 02:42:18 GMT 2024","0","","Prova VR","","consultas no portal VR","","consultas no portal VR","Location - features/backend_tests.feature:7"
"broken","Tue Apr 30 02:42:18 GMT 2024","Tue Apr 30 02:42:18 GMT 2024","2","","Prova VR","","bananas e tomates","","bananas e tomates","Location - features/backend_tests.feature:13"
"broken","Tue Apr 30 02:42:18 GMT 2024","Tue Apr 30 02:42:18 GMT 2024","0","","Prova VR","","o rato roeu a roupa","","o rato roeu a roupa","Location - features/backend_tests.feature:21"
"broken","Tue Apr 30 02:42:18 GMT 2024","Tue Apr 30 02:42:18 GMT 2024","0","","Prova VR","","the quick brown fox","","the quick brown fox","Location - features/backend_tests.feature:29"
